idCompra;idItemCompra;forma;modalidade;criterioJulgamento;numeroItemCompra;descricaoItem;codigoItemCatalogo;nomeUnidadeMedida;siglaUnidadeMedida;nomeUnidadeFornecimento;siglaUnidadeFornecimento;capacidadeUnidadeFornecimento;quantidade;precoUnitario;percentualMaiorDesconto;niFornecedor;nomeFornecedor;marca;codigoUasg;nomeUasg;codigoMunicipio;municipio;estado;codigoOrgao;nomeOrgao;poder;esfera;dataCompra;dataHoraAtualizacaoCompra;dataHoraAtualizacaoItem;dataResultado;dataHoraAtualizacaoUasg;codigoClasse;nomeClasse
16008805000242021;562861;SISRP;5;V;164;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;AMPOLA;AM;20,00;1.000,00;17,03;0,00;01402400000196;CHRISPIM NEDI CARRILHO EIRELI;TEUTO;160088;HOSPITAL MILITAR DE ÁREA DE BRASÍLIA;5300108;BRASÍLIA;DF;52121;COMANDO DO EXERCITO;E;F;2022-03-22 00:00:00.0;2023-03-23T03:30:00.051764;2023-03-23T04:00:00.048595;2022-03-22 00:00:00.0;2025-09-08T09:24;6505;DROGAS E MEDICAMENTOS
15310305000382022;2512676;SISRP;5;V;38;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;FRASCO;FR;20,00;110,00;23,23;0,00;40274237000185;CLM FARMA COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA;CRISTALIA;153103;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2408102;NATAL;RN;26243;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;E;F;2023-03-27 00:00:00.0;2024-03-28T03:29:59.887238;2024-03-28T03:59:59.851998;2023-03-27 00:00:00.0;2025-09-02T16:12;6505;DROGAS E MEDICAMENTOS
16016605000172022;2520836;SISRP;5;V;440;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;AMPOLA;AM;20,00;400,00;13,28;0,00;44734671000151;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;CRISTALIA/ROPI;160166;HOSPITAL GERAL DE BELEM;1501402;BELÉM;PA;52121;COMANDO DO EXERCITO;E;F;2023-06-29 00:00:00.0;2024-06-30T03:29:59.009608;2024-06-30T03:59:58.995400;2023-06-29 00:00:00.0;2025-09-16T13:25;6505;DROGAS E MEDICAMENTOS
15501905000052022;584480;SISRP;5;V;59;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;FRASCO;FR;20,00;600,00;16,14;0,00;44734671000151;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;CRISTÁLIA-ROPI;155019;HOSPITAL UNIVERSITÁRIO JÚLIO MULLER;5103403;CUIABÁ;MT;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2022-03-29 00:00:00.0;2023-03-30T03:30:00.046390;2023-03-30T04:00:00.048031;2022-03-29 00:00:00.0;2025-03-18T17:23;6505;DROGAS E MEDICAMENTOS
25005205000922022;592459;SISRP;5;V;6;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;AMPOLA;AM;20,00;8.175,00;12,70;0,00;44734671000151;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;CRISTÁLIA-ROPI;250052;INSTITUTO NACIONAL DO CANCER - RJ;3304557;RIO DE JANEIRO;RJ;36000;MINISTERIO DA SAUDE;E;F;2022-03-30 00:00:00.0;2023-03-31T03:30:00.048418;2023-03-31T04:00:00.047801;2022-03-30 00:00:00.0;2025-08-04T09:15;6505;DROGAS E MEDICAMENTOS
15501305001032021;596136;SISRP;5;V;103;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;FRASCO;FR;20,00;2.910,00;6,37;0,00;16970999000131;DMC DISTRIBUIDORAS, COMERCIO D MEDICAMENTOS EIRELI;hypofarma;155013;HOSPITAL UNIVERSITÁRIO ONOFRE LOPES;2408102;NATAL;RN;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2022-03-31 00:00:00.0;2023-04-01T03:30:00.052540;2023-04-01T04:00:00.051006;2022-03-31 00:00:00.0;2025-03-18T14:08;6505;DROGAS E MEDICAMENTOS
15665405000312021;625834;SISRP;5;V;45;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;AMPOLA;AM;20,00;9.500,00;6,62;0,00;40274237000185;CLM FARMA COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA;HYPOFARMA;156654;HOSPITAL DAS CLIN DA UNIV FED DE UBERLÂNDIA;3170206;UBERLÂNDIA;MG;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2022-04-01 00:00:00.0;2023-04-02T03:30:00.048404;2023-04-02T04:00:00.049400;2022-04-01 00:00:00.0;2025-03-18T15:24;6505;DROGAS E MEDICAMENTOS
15665405000312021;625839;SISRP;5;V;61;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;AMPOLA;AM;20,00;500,00;6,62;0,00;40274237000185;CLM FARMA COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA;HYPOFARMA;156654;HOSPITAL DAS CLIN DA UNIV FED DE UBERLÂNDIA;3170206;UBERLÂNDIA;MG;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2022-04-01 00:00:00.0;2023-04-02T03:30:00.048404;2023-04-02T04:00:00.049400;2022-04-01 00:00:00.0;2025-03-18T15:24;6505;DROGAS E MEDICAMENTOS
15695605000152023;2589098;SISRP;5;V;22;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;FRASCO;FR;20,00;200,00;10,99;0,00;44734671000151;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;BIOCHIMICO/ROPI;156956;HOSPITAL UNIV DA UNIVERSIDADE FEDERAL AMAPA;1600303;MACAPÁ;AP;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2023-05-17 00:00:00.0;2024-05-18T03:29:59.850961;2024-05-18T03:59:59.830908;2023-05-17 00:00:00.0;2025-03-18T12:57;6505;DROGAS E MEDICAMENTOS
15500905000082023;2608522;SISRP;5;V;64;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;FRASCO;FR;20,00;1.000,00;10,48;0,00;44734671000151;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;Clor Ropivacaina;155009;HOSPITAL UNIVERSITÁRIO DE BRASÍLIA;5300108;BRASÍLIA;DF;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2023-05-31 00:00:00.0;2024-06-01T03:29:59.857521;2024-06-01T03:59:59.835038;2023-05-31 00:00:00.0;2025-04-22T13:59;6505;DROGAS E MEDICAMENTOS
16014305000012022;932864;SISRP;5;V;57;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;AMPOLA;AM;20,00;600,00;17,99;0,00;01402400000196;CHRISPIM NEDI CARRILHO EIRELI;TEUTO;160143;HOSPITAL MILITAR DE ÁREA DE CAMPO GRANDE;5002704;CAMPO GRANDE;MS;52121;COMANDO DO EXERCITO;E;F;2022-06-07 00:00:00.0;2023-06-08T03:30:00.005987;2023-06-08T04:00:00.004261;2022-06-07 00:00:00.0;2025-09-01T11:08;6505;DROGAS E MEDICAMENTOS
15665405000202023;2692046;SISRP;5;V;36;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;AMPOLA;AM;20,00;15.000,00;10,50;0,00;17174657000178;HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA;Ropivacaína 7,5mg/ml;156654;HOSPITAL DAS CLIN DA UNIV FED DE UBERLÂNDIA;3170206;UBERLÂNDIA;MG;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2023-06-29 00:00:00.0;2024-06-30T03:29:59.009608;2024-06-30T03:59:58.995400;2023-06-29 00:00:00.0;2025-03-18T15:24;6505;DROGAS E MEDICAMENTOS
78370205000102022;2748931;SISRP;5;V;414;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;FRASCO;FR;20,00;2.200,00;22,37;0,00;44734671000151;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;CRISTALIA/ROPI;783702;HOSPITAL NAVAL DE RECIFE;2611606;RECIFE;PE;52131;COMANDO DA MARINHA;E;F;2023-05-04 00:00:00.0;2024-05-05T03:29:59.874062;2024-05-05T03:59:59.852144;2023-05-04 00:00:00.0;2025-08-25T14:59;6505;DROGAS E MEDICAMENTOS
15501905000172023;2749921;SISRP;5;V;61;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;FRASCO;FR;20,00;700,00;17,25;0,00;12418191000195;CONQUISTA DISTRIBUIDORA DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA;ROPI;155019;HOSPITAL UNIVERSITÁRIO JÚLIO MULLER;5103403;CUIABÁ;MT;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2023-05-04 00:00:00.0;2024-05-05T03:29:59.874062;2024-05-05T03:59:59.852144;2023-05-04 00:00:00.0;2025-03-18T17:23;6505;DROGAS E MEDICAMENTOS
15591305000932022;934814;SISRP;5;V;33;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;AMPOLA;AM;20,00;1.000,00;20,00;0,00;44734671000151;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;CRISTALIA/ROPI;155913;EBSERH - H U PROF POLYDORO ERNANI DE S THIAGO;4205407;FLORIANÓPOLIS;SC;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2022-06-07 00:00:00.0;2023-06-08T03:30:00.005987;2023-06-08T04:00:00.004261;2022-06-07 00:00:00.0;2025-03-18T17:23;6505;DROGAS E MEDICAMENTOS
15501205000422022;781598;SISRP;5;V;25;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;FRASCO;FR;20,00;2.800,00;15,05;0,00;44734671000151;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;CRISTÁLIA-ROPI;155012;HOSPITAL U. CASSIANO ANTONIO DE MORAIS;3205309;VITÓRIA;ES;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2022-05-09 00:00:00.0;2023-05-10T03:30:00.050117;2023-05-10T04:00:00.048339;2022-05-09 00:00:00.0;2025-03-18T14:08;6505;DROGAS E MEDICAMENTOS
15591505000272022;786261;SISRP;5;V;12;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;FRASCO;FR;20,00;1.500,00;15,20;0,00;44734671000151;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;CRISTÁLIA-ROPI;155915;EBSERH - HOSP. UNIV. ANTONIO PEDRO;3303302;NITERÓI;RJ;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2022-05-10 00:00:00.0;2023-05-11T03:30:00.049171;2023-05-11T04:00:00.049623;2022-05-10 00:00:00.0;2025-03-18T17:23;6505;DROGAS E MEDICAMENTOS
78470005000032023;2798721;SISRP;5;V;134;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;AMPOLA;AM;20,00;350,00;25,59;0,00;31151224000128;ANJOMEDI DISTRIBUIDORA DE MEDICAMENTOS LTDA;CRISTALIA;784700;HOSPITAL NAVAL DE BELEM;1501402;BELÉM;PA;52131;COMANDO DA MARINHA;E;F;2023-05-24 00:00:00.0;2024-05-25T03:29:58.960051;2024-05-25T03:59:58.940662;2023-05-24 00:00:00.0;2025-08-21T11:09;6505;DROGAS E MEDICAMENTOS
16040006000492022;736606;SISPP;6; ;7;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;FRASCO;FR;20,00;15,00;21,20;0,00;94389400000184;MCW PRODUTOS MEDICOS E HOSPITALARES LTDA;mcw produtos medicos;160400;POLICLINICA MILITAR DE PORTO ALEGRE/RS;4314902;PORTO ALEGRE;RS;52121;COMANDO DO EXERCITO;E;F;2022-05-11 00:00:00.0;2023-05-12T03:30:00.053724;2023-05-12T04:00:00.048690;2022-05-11 00:00:00.0;2025-09-01T08:50;6505;DROGAS E MEDICAMENTOS
15590805000152023;2825830;SISRP;5;V;89;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;AMPOLA;AM;20,00;500,00;10,00;0,00;44734671002286;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;ROPI/BIOCHIMICO;155908;HOSPITAL UNIV. DR. MIGUEL RIET CORREA JUNIOR;4315602;RIO GRANDE;RS;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2023-05-26 00:00:00.0;2024-05-27T03:29:58.932055;2024-05-27T03:59:58.911327;2023-05-26 00:00:00.0;2025-03-18T17:23;6505;DROGAS E MEDICAMENTOS
15590306000112022;743059;SISPP;6; ;8;ROPIVACAÍNA CLORIDRATO, DOSAGEM: 1% , APRESENTAÇÃO: SOLUÇÃO INJETÁVEL ;269468;null;ML;FRASCO;FR;20,00;394,00;14,56;0,00;44734671000151;CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;Cristália;155903;HOSPITAL UNIVERSITÁRIO DE JUIZ DE FORA;3136702;JUIZ DE FORA;MG;26443;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;E;F;2022-05-18 00:00:00.0;2023-05-19T03:30:00.034084;2023-05-19T04:00:00.033434;2022-05-18 00:00:00.0;2025-09-01T10:28;6505;DROGAS E MEDICAMENTOS
